customer_id,name,age,gender,country,plan_type,monthly_charge,tenure_months,watch_hours_per_week,num_profiles,logins_last_30_days,last_login_days_ago,preferred_genre,device_type,payment_method,payment_failures_3m,support_tickets,clv_score,clv_segment,churn_probability,churn,email
CUST02195,Finn Bhasin,45,Male,India,Basic,199,25,7.3,4,6,3,Kids,Laptop,Debit Card,1,1,4459.11,Medium,0.1037,0,finn779@gmail.com
CUST02196,Qasim Sangha,30,Male,India,Premium,799,21,2.2,4,12,3,Comedy,Laptop,UPI,0,1,12321.16,High,0.2657,0,qasim310@outlook.com
CUST02197,Zashil Devan,33,Female,India,Basic,199,28,3.2,1,13,2,Romance,Mobile,Debit Card,0,1,3026.93,Medium,0.4568,0,zashil_devan@outlook.com
CUST02198,Girish Lal,22,Male,India,Standard,499,51,3.1,1,9,6,Drama,Laptop,UPI,0,1,18641.95,High,0.2675,0,girish.lal@rediffmail.com
CUST02199,Manthan Wagle,47,Female,India,Premium,799,49,3.2,3,6,2,Romance,Laptop,UPI,2,3,21631.34,High,0.4475,0,manthan402@outlook.com
CUST02200,Daksh Nagar,27,Female,India,Basic,199,57,8.9,2,15,4,Thriller,Smart TV,Wallet,1,0,9213.87,High,0.1877,1,daksh463@hotmail.com
CUST02201,Rushil Lad,27,Other,India,Standard,499,24,6.1,1,12,2,Kids,Mobile,Credit Card,0,0,10439.32,High,0.1283,0,rushil_lad@gmail.com
CUST02202,Oeshi Pandit,27,Male,India,Basic,199,1,3.9,2,12,3,Documentary,Tablet,UPI,3,0,226.54,Low,0.8103,1,oeshi513@ymail.com
CUST02203,Amaira Ramaswamy,24,Other,Canada,Basic,199,67,1.3,2,13,8,Documentary,Smart TV,Debit Card,0,0,4944.44,Medium,0.6292,1,amaira742@yahoo.com
CUST02204,Omisha Bhavsar,24,Female,India,Premium,799,10,0.5,4,13,2,Comedy,Laptop,Wallet,2,3,402.08,Low,0.9497,1,omisha122@outlook.com
CUST02205,Ranbir Mander,25,Male,Canada,Standard,499,34,2,1,13,1,Romance,Smart TV,Debit Card,0,3,10526.76,High,0.3795,0,ranbir711@ymail.com
CUST02206,Tripti Trivedi,19,Other,India,Basic,199,2,0.9,1,15,4,Romance,Laptop,UPI,0,3,70.3,Low,0.9411,1,triptitrivedi72@outlook.com
CUST02207,Bishakha Chand,23,Female,India,Premium,799,20,12.3,2,17,13,Documentary,Laptop,Debit Card,0,0,14199.91,High,0.1114,0,bishakha_chand@rediffmail.com
CUST02208,Yashodhara Menon,45,Male,India,Basic,199,15,1,3,16,5,Comedy,Laptop,Credit Card,0,1,1414.82,Low,0.526,0,yashodhara_menon@outlook.com
CUST02209,Lipika Khosla,35,Other,India,Standard,499,57,10.3,3,17,1,Kids,Mobile,Wallet,2,0,16970.42,High,0.4034,0,lipika.khosla@hotmail.com
CUST02210,Pranit Badal,37,Female,India,Standard,499,26,3.9,4,14,16,Kids,Mobile,Debit Card,1,3,9011.6,High,0.3054,0,pranit_badal@rediffmail.com
CUST02211,Chanakya Bail,39,Female,India,Basic,199,20,0.6,3,14,2,Drama,Mobile,Debit Card,0,0,610.42,Low,0.8466,0,chanakya.bail@hotmail.com
CUST02212,Rachana Balasubramanian,44,Female,India,Standard,499,28,13.4,2,8,20,Kids,Tablet,Wallet,0,0,13166.06,High,0.0577,0,rachana.balasubramanian@ymail.com
CUST02213,Darpan Dube,18,Male,India,Standard,499,1,6.9,1,9,1,Romance,Mobile,Wallet,0,2,1211.57,Low,0.5953,0,darpan375@outlook.com
CUST02214,Nitara Hayre,20,Other,UK,Standard,499,11,2.2,2,15,39,Drama,Laptop,Credit Card,0,1,2239.41,Low,0.592,0,nitarahayre8@hotmail.com
CUST02215,Damini Atwal,23,Female,India,Basic,199,13,18,3,12,0,Comedy,Laptop,Wallet,3,2,825.52,Low,0.6809,1,damini_atwal@yahoo.com
CUST02216,Indali Pau,26,Male,India,Basic,199,31,0.5,4,12,6,Action,Laptop,Credit Card,0,0,3470.12,Medium,0.4375,1,indali.pau@rediffmail.com
CUST02217,Nihal Sastry,27,Female,India,Standard,499,8,1.8,5,7,6,Documentary,Tablet,UPI,0,3,881.15,Low,0.7793,1,nihalsastry15@hotmail.com
CUST02218,Chandran Anand,26,Other,India,Standard,499,23,11.2,3,11,5,Thriller,Mobile,UPI,3,1,4216.99,Medium,0.6326,1,chandran.anand@gmail.com
CUST02219,Aarna Varty,31,Other,Singapore,Standard,499,18,9.9,2,13,7,Documentary,Tablet,Debit Card,0,1,7315.4,Medium,0.1855,0,aarna894@outlook.com
CUST02220,Keya Nath,30,Female,India,Basic,199,12,2.7,1,15,3,Drama,Tablet,UPI,0,1,1294.88,Low,0.4578,0,keya933@rediffmail.com
CUST02221,Sai Ramakrishnan,24,Other,India,Basic,199,13,0.5,1,8,0,Romance,Mobile,Wallet,0,2,320.44,Low,0.8761,1,sai722@hotmail.com
CUST02222,Onkar Chadha,18,Other,India,Basic,199,18,15.6,1,13,2,Drama,Laptop,UPI,0,0,2859.76,Low,0.2016,0,onkar334@rediffmail.com
CUST02223,Yatin Mohan,22,Other,India,Basic,199,2,3,1,9,5,Thriller,Laptop,UPI,0,0,270.74,Low,0.7733,0,yatin.mohan@rediffmail.com
CUST02224,Vinaya Johal,25,Female,India,Basic,199,34,1.7,2,14,5,Comedy,Mobile,Debit Card,0,1,2348.82,Low,0.6528,0,vinayajohal13@outlook.com
CUST02225,Wyatt Yohannan,28,Other,India,Basic,199,10,5.8,2,11,1,Comedy,Mobile,Debit Card,1,1,1000.27,Low,0.4973,1,wyatt_yohannan@hotmail.com
CUST02226,Zilmil Narang,20,Female,Singapore,Basic,199,16,19.3,3,12,1,Romance,Smart TV,Debit Card,1,0,2302.41,Low,0.2769,0,zilmil_narang@yahoo.com
CUST02227,Yachana Mane,26,Male,India,Basic,199,56,0.5,2,12,3,Drama,Tablet,Debit Card,1,0,5733.89,Medium,0.4855,1,yachana.mane@outlook.com
CUST02228,Bhavya Agate,20,Male,India,Basic,199,35,11.6,2,9,6,Thriller,Laptop,Wallet,2,1,5168.87,Medium,0.2579,0,bhavya_agate@rediffmail.com
CUST02229,Banjeet Mannan,28,Other,India,Standard,499,6,6.8,2,11,9,Documentary,Tablet,UPI,0,0,2414.2,Low,0.1937,1,banjeet597@gmail.com
CUST02230,Amol Ramaswamy,21,Other,USA,Basic,199,1,4.4,1,3,0,Romance,Laptop,Debit Card,0,0,274.48,Low,0.7701,1,amol.ramaswamy@yahoo.com
CUST02231,Anamika Sundaram,23,Other,India,Basic,199,29,10.9,5,17,12,Drama,Smart TV,UPI,1,3,3194.24,Medium,0.4465,0,anamika_sundaram@ymail.com
CUST02232,Azad Krishnan,19,Female,India,Basic,199,16,27,1,10,13,Documentary,Laptop,Credit Card,0,0,2456.96,Low,0.2283,0,azad590@hotmail.com
CUST02233,Gaurang Andra,28,Other,India,Basic,199,23,2.1,4,12,0,Thriller,Smart TV,Credit Card,0,0,3777.66,Medium,0.1746,0,gaurang.andra@outlook.com
CUST02234,Chaitaly Deol,23,Other,India,Standard,499,34,1.2,2,8,3,Comedy,Mobile,Credit Card,0,0,8646.63,High,0.4904,0,chaitaly_deol@ymail.com
CUST02235,Gautami Ranganathan,37,Female,UAE,Basic,199,38,19.5,2,8,4,Thriller,Mobile,Credit Card,1,0,6182.05,Medium,0.1825,0,gautami_ranganathan@outlook.com
CUST02236,Noah Johal,33,Male,India,Basic,199,14,8.8,1,14,4,Romance,Smart TV,UPI,0,0,2240.23,Low,0.1959,0,noah_johal@yahoo.com
CUST02237,Peter Kala,29,Other,UAE,Basic,199,18,4.6,1,14,4,Romance,Laptop,UPI,0,3,1372.61,Low,0.6168,1,peterkala66@rediffmail.com
CUST02238,Suhani Pradhan,23,Other,UAE,Basic,199,26,6.8,2,15,3,Drama,Tablet,Debit Card,0,1,4773.49,Medium,0.0774,0,suhanipradhan81@gmail.com
CUST02239,Chandani Vala,33,Male,India,Basic,199,28,11,3,11,1,Kids,Tablet,Debit Card,1,0,4652.48,Medium,0.165,0,chandani228@rediffmail.com
CUST02240,Anirudh Ratti,35,Female,India,Premium,799,23,11.9,1,11,0,Romance,Laptop,UPI,0,0,14688.57,High,0.2007,1,anirudh555@hotmail.com
CUST02241,Harsh Sawhney,31,Other,India,Premium,799,52,20.2,2,14,1,Kids,Mobile,Credit Card,0,1,33333.64,High,0.1977,0,harsh.sawhney@rediffmail.com
CUST02242,Garima Chaudry,42,Female,India,Premium,799,27,4.5,1,10,6,Comedy,Mobile,Wallet,1,0,17502.04,High,0.1887,0,garima383@rediffmail.com
CUST02243,Vamakshi Dalal,33,Male,India,Standard,499,34,2.8,2,11,1,Thriller,Tablet,Credit Card,1,3,8612.81,High,0.4923,1,vamakshi_dalal@yahoo.com
CUST02244,Ridhi Ghose,37,Male,UK,Basic,199,24,8.2,4,10,8,Action,Tablet,Debit Card,0,0,3842.56,Medium,0.1954,0,ridhi.ghose@outlook.com
CUST02245,Raghav Tailor,31,Male,USA,Basic,199,8,4.3,4,11,2,Kids,Tablet,UPI,0,1,1118.1,Low,0.2977,0,raghav876@ymail.com
CUST02246,Wahab Nagi,35,Other,India,Basic,199,11,7.2,2,11,2,Romance,Laptop,UPI,0,2,1586.21,Low,0.2754,1,wahabnagi37@hotmail.com
CUST02247,Lavanya Lala,23,Female,India,Basic,199,6,4.4,1,7,10,Romance,Tablet,UPI,3,2,253.07,Low,0.788,1,lavanyalala88@hotmail.com
CUST02248,Chandresh Bahl,26,Male,Canada,Standard,499,41,1.3,1,17,1,Drama,Smart TV,Debit Card,0,0,12070.3,High,0.41,1,chandreshbahl31@outlook.com
CUST02249,Aarini Saxena,32,Female,India,Basic,199,4,5.1,5,12,1,Drama,Laptop,UPI,0,1,515.85,Low,0.568,1,aarini_saxena@yahoo.com
CUST02250,Ikbal Tak,32,Male,UK,Basic,199,17,9.4,1,17,21,Action,Mobile,UPI,0,0,1814.79,Low,0.4636,0,ikbal583@outlook.com
CUST02251,Vritti Agrawal,34,Other,India,Basic,199,14,12.8,4,13,3,Documentary,Smart TV,UPI,1,2,1293.04,Low,0.5359,1,vritti.agrawal@outlook.com
CUST02252,Isha Chanda,38,Male,India,Standard,499,14,5.4,2,8,1,Romance,Mobile,UPI,1,0,4943.94,Medium,0.2923,0,ishachanda21@yahoo.com
CUST02253,Balendra Ramachandran,18,Female,USA,Basic,199,15,1.4,5,7,0,Comedy,Tablet,Wallet,0,0,1236.67,Low,0.5857,1,balendra_ramachandran@gmail.com
CUST02254,Shaurya Sarin,22,Female,India,Basic,199,58,4.3,2,16,9,Romance,Tablet,Debit Card,0,1,9280.88,High,0.1959,0,shaurya.sarin@ymail.com
CUST02255,Omkaar Lal,31,Male,India,Basic,199,2,12.3,2,10,4,Thriller,Tablet,UPI,3,0,100.71,Low,0.9157,1,omkaar.lal@ymail.com
CUST02256,Jonathan Barad,24,Other,India,Standard,499,47,4.3,3,13,0,Comedy,Tablet,UPI,1,0,18134.95,High,0.2268,0,jonathan_barad@gmail.com
CUST02257,Harrison Devi,57,Other,UAE,Standard,499,16,9.5,5,15,10,Thriller,Laptop,Debit Card,3,0,3555.56,Medium,0.5547,1,harrison_devi@gmail.com
CUST02258,Xalak Padmanabhan,34,Male,Canada,Basic,199,36,5.7,5,15,2,Action,Smart TV,Credit Card,2,0,5527.77,Medium,0.2284,0,xalak.padmanabhan@ymail.com
CUST02259,Rajata Arya,29,Male,UAE,Basic,199,21,2.2,3,12,22,Romance,Laptop,Wallet,0,4,1041.11,Low,0.7509,1,rajataarya93@outlook.com
CUST02260,Aryan Ratti,25,Other,India,Basic,199,7,12.7,3,6,1,Documentary,Mobile,UPI,0,0,892.99,Low,0.3589,1,aryan.ratti@yahoo.com
CUST02261,Jhalak Kala,26,Female,India,Premium,799,51,0.7,2,8,3,Thriller,Tablet,Wallet,1,1,15609.78,High,0.6169,1,jhalak_kala@rediffmail.com
CUST02262,Jairaj Patil,30,Other,India,Basic,199,45,6,3,12,0,Action,Mobile,UPI,0,4,3519.35,Medium,0.607,0,jairaj.patil@outlook.com
CUST02263,Aarav Kothari,30,Female,India,Standard,499,7,1.9,4,15,2,Romance,Mobile,Debit Card,0,0,1219.92,Low,0.6508,1,aarav862@hotmail.com
CUST02264,Ganga Ramakrishnan,26,Female,India,Premium,799,30,0.6,2,7,0,Action,Laptop,UPI,0,0,9602.51,High,0.5994,0,ganga251@ymail.com
CUST02265,Dhriti Tandon,27,Female,UAE,Basic,199,12,5.6,3,8,1,Action,Mobile,Wallet,3,0,846.16,Low,0.6457,1,dhrititandon19@yahoo.com
CUST02266,Varsha Ramaswamy,40,Female,India,Basic,199,4,5.5,2,13,1,Action,Mobile,UPI,0,3,527.64,Low,0.5581,0,varsha460@yahoo.com
CUST02267,Jeevika Wali,41,Female,India,Premium,799,10,9.8,2,14,1,Kids,Laptop,UPI,0,2,4350.38,Medium,0.4555,0,jeevika67@hotmail.com
CUST02268,Xalak Garg,32,Other,Canada,Premium,799,49,10.9,4,6,17,Kids,Laptop,Credit Card,1,0,34403.36,High,0.1213,0,xalak.garg@rediffmail.com
CUST02269,Jagrati Varty,19,Female,USA,Premium,799,37,10.4,2,13,0,Kids,Laptop,UPI,2,0,18103.12,High,0.3876,1,jagrati443@hotmail.com
CUST02270,Zayan Bajwa,34,Male,Singapore,Basic,199,15,4.2,1,10,3,Romance,Smart TV,Credit Card,3,3,274.64,Low,0.908,0,zayan_bajwa@ymail.com
CUST02271,Zaitra Bath,42,Male,UK,Basic,199,49,8,2,8,4,Comedy,Mobile,UPI,0,1,6660.3,Medium,0.317,0,zaitra_bath@yahoo.com
CUST02272,Chatresh Sami,40,Male,India,Premium,799,43,6.9,1,19,5,Drama,Smart TV,Debit Card,0,1,31468.46,High,0.0841,0,chatresh.sami@hotmail.com
CUST02273,Nidra Oak,35,Male,India,Basic,199,10,4.4,2,15,7,Comedy,Laptop,Wallet,0,1,1055.49,Low,0.4696,1,nidra.oak@ymail.com
CUST02274,David Rajagopal,41,Female,India,Basic,199,57,7.3,4,10,7,Drama,Tablet,Credit Card,3,2,5873.81,Medium,0.4822,0,david_rajagopal@ymail.com
CUST02275,Yashvi Kaur,30,Male,India,Premium,799,14,23.5,3,16,15,Kids,Mobile,Wallet,0,3,9142.4,High,0.1827,0,yashvi_kaur@rediffmail.com
CUST02276,Gavin Ganesan,35,Female,India,Premium,799,16,1.7,4,10,7,Kids,Mobile,UPI,1,2,1115.13,Low,0.9128,1,gavinganesan16@ymail.com
CUST02277,Fariq Deo,24,Other,India,Basic,199,2,18.9,1,10,8,Thriller,Laptop,Wallet,0,3,236.8,Low,0.8017,0,fariq18@outlook.com
CUST02278,Raagini Narasimhan,32,Male,India,Standard,499,11,0.5,4,10,3,Action,Tablet,Credit Card,0,2,791.26,Low,0.8558,1,raagininarasimhan39@hotmail.com
CUST02279,Ganga Taneja,40,Other,India,Standard,499,17,2.9,3,11,5,Comedy,Laptop,Credit Card,0,0,6124.03,Medium,0.2781,0,gangataneja27@hotmail.com
CUST02280,Triya Bahri,25,Other,USA,Standard,499,25,2.7,1,4,3,Romance,Smart TV,Wallet,2,0,8023.87,High,0.3568,1,triya334@outlook.com
CUST02281,Sanya Sekhon,23,Other,India,Basic,199,7,7.9,3,10,1,Kids,Smart TV,UPI,4,3,76.25,Low,0.9453,1,sanya.sekhon@gmail.com
CUST02282,Omya Kar,30,Female,India,Basic,199,10,1.1,5,14,1,Comedy,Laptop,Debit Card,2,0,292.33,Low,0.8531,1,omya764@outlook.com
CUST02283,Advik Narayan,28,Male,India,Premium,799,58,17.1,1,13,2,Action,Mobile,UPI,0,2,39409.29,High,0.1496,0,advik.narayan@hotmail.com
CUST02284,Aarush Bava,35,Female,USA,Basic,199,41,14.1,2,9,2,Romance,Tablet,UPI,1,2,5874.03,Medium,0.2801,0,aarush.bava@yahoo.com
CUST02285,Chatresh Jain,26,Female,UK,Basic,199,46,8.4,4,8,3,Kids,Mobile,UPI,2,0,5954.56,Medium,0.3495,0,chatresh_jain@hotmail.com
CUST02286,Samaksh Bhakta,43,Other,USA,Standard,499,19,4.9,1,13,1,Drama,Mobile,UPI,0,0,8708.43,High,0.0815,0,samaksh.bhakta@outlook.com
CUST02287,Varenya Hari,19,Female,UAE,Standard,499,25,21.6,3,8,3,Kids,Laptop,Debit Card,3,0,7026.8,Medium,0.4367,1,varenya198@ymail.com
CUST02288,Benjamin Jayaraman,40,Other,India,Standard,499,31,14.2,2,26,12,Thriller,Mobile,Credit Card,0,0,12914.61,High,0.1651,0,benjamin13@ymail.com
CUST02289,Nachiket Khurana,23,Male,Singapore,Standard,499,57,5.5,2,12,2,Documentary,Laptop,Wallet,3,1,15105.61,High,0.4689,1,nachiket_khurana@yahoo.com
CUST02290,Ucchal Soman,18,Other,India,Standard,499,4,9.7,3,25,1,Action,Laptop,Debit Card,1,0,1940.19,Low,0.352,1,ucchalsoman11@rediffmail.com
CUST02291,Aachal Nigam,31,Female,India,Premium,799,13,6.7,1,16,2,Thriller,Mobile,Debit Card,0,4,4435.8,Medium,0.5729,1,aachalnigam67@yahoo.com
CUST02292,Krisha Prakash,27,Other,India,Standard,499,24,7.1,3,8,10,Comedy,Mobile,Credit Card,0,0,7809.4,Medium,0.3479,1,krisha_prakash@rediffmail.com
CUST02293,Nidra Kulkarni,21,Male,India,Standard,499,21,3.2,1,6,14,Romance,Smart TV,Credit Card,0,2,5148.87,Medium,0.5086,1,nidrakulkarni62@outlook.com
CUST02294,Hitesh Dhingra,18,Other,India,Basic,199,10,5,2,12,10,Kids,Tablet,Debit Card,0,0,1594.07,Low,0.199,0,hitesh_dhingra@hotmail.com
CUST02295,Ucchal Oza,29,Female,India,Basic,199,29,0.7,2,8,1,Drama,Smart TV,Wallet,0,1,3022.88,Medium,0.4762,1,ucchal96@hotmail.com
CUST02296,Yochana Nadkarni,37,Female,India,Standard,499,13,3.5,2,8,2,Comedy,Mobile,UPI,1,0,4657.91,Medium,0.282,1,yochana412@hotmail.com
CUST02297,Fariq Warrior,34,Other,India,Premium,799,20,9.5,2,8,18,Kids,Smart TV,Debit Card,0,0,13036.84,High,0.1842,0,fariq.warrior@rediffmail.com
CUST02298,Avi Chadha,30,Other,India,Standard,499,28,24.5,4,10,1,Documentary,Smart TV,Debit Card,0,1,12121,High,0.1325,0,avichadha83@rediffmail.com
CUST02299,Simon Nagi,33,Male,India,Basic,199,14,26.4,4,12,0,Action,Tablet,UPI,4,4,494.28,Low,0.8226,1,simon_nagi@gmail.com
CUST02300,Karan Raman,29,Male,India,Standard,499,34,6.5,4,14,1,Action,Mobile,Wallet,0,0,15860.35,High,0.0652,0,karan60@ymail.com
CUST02301,Anika Kulkarni,18,Female,India,Standard,499,39,7.5,2,12,16,Romance,Mobile,Credit Card,2,0,12207.51,High,0.3727,0,anika_kulkarni@rediffmail.com
CUST02302,Kevin Chaudhry,18,Female,India,Basic,199,10,1.6,4,16,2,Comedy,Mobile,Wallet,0,1,470.99,Low,0.7633,1,kevin_chaudhry@yahoo.com
CUST02303,Balhaar Merchant,28,Male,Canada,Standard,499,13,9.5,4,10,13,Action,Mobile,Debit Card,2,3,3770.58,Medium,0.4187,0,balhaar.merchant@yahoo.com
CUST02304,Radhika Naik,28,Male,India,Standard,499,8,0.6,2,14,0,Action,Mobile,Wallet,0,0,854.55,Low,0.7859,0,radhika455@ymail.com
CUST02305,Abhimanyu Gopal,36,Male,India,Standard,499,19,2.7,1,14,7,Action,Mobile,UPI,1,0,6633.63,Medium,0.3003,0,abhimanyugopal64@ymail.com
CUST02306,Meghana Padmanabhan,36,Female,India,Basic,199,25,8.8,1,7,0,Romance,Laptop,Credit Card,1,0,4347.24,Medium,0.1262,0,meghana_padmanabhan@ymail.com
CUST02307,Guneet Chauhan,34,Male,India,Premium,799,15,3,2,13,1,Documentary,Laptop,UPI,3,0,2504.54,Low,0.791,1,guneet516@hotmail.com
CUST02308,Oeshi Oak,27,Other,India,Standard,499,24,0.5,4,15,4,Kids,Smart TV,Debit Card,0,0,5602.42,Medium,0.5322,1,oeshioak56@yahoo.com
CUST02309,Divya Luthra,18,Other,India,Basic,199,13,14.3,2,8,2,Documentary,Tablet,Wallet,0,0,2388.01,Low,0.0769,1,divya_luthra@rediffmail.com
CUST02310,Sai Oza,33,Female,India,Standard,499,13,3,3,12,5,Action,Mobile,UPI,2,0,2746.67,Low,0.5766,1,sai203@ymail.com
CUST02311,Lila Loke,34,Male,India,Premium,799,26,0.5,1,11,18,Comedy,Tablet,UPI,0,0,9876.26,High,0.5246,0,lilaloke53@yahoo.com
CUST02312,Oliver Gera,18,Male,Canada,Standard,499,14,0.6,1,3,0,Action,Mobile,Credit Card,0,0,3032.1,Medium,0.566,1,olivergera38@gmail.com
CUST02313,Aarush Deep,23,Male,India,Standard,499,19,2.3,2,13,1,Action,Laptop,Debit Card,0,0,7044.02,Medium,0.257,0,aarushdeep58@rediffmail.com
CUST02314,Dayita Choudhury,24,Male,India,Standard,499,26,1.6,5,9,5,Kids,Mobile,Credit Card,0,0,9196.87,High,0.2911,1,dayita710@hotmail.com
CUST02315,Girik Virk,30,Female,India,Basic,199,24,11.9,2,7,11,Drama,Smart TV,Debit Card,0,0,4205.55,Medium,0.1194,1,girikvirk2@gmail.com
CUST02316,Fariq Deol,23,Male,India,Premium,799,13,3.1,4,8,7,Drama,Smart TV,Credit Card,0,0,7909.55,Medium,0.2385,0,fariqdeol89@hotmail.com
CUST02317,Nilima Narain,29,Female,India,Standard,499,42,13.1,1,11,3,Drama,Laptop,Wallet,0,0,18405.76,High,0.1218,0,nilima735@ymail.com
CUST02318,Hema Ganesh,28,Other,Canada,Standard,499,30,1.5,3,9,6,Documentary,Laptop,Wallet,0,2,5480.86,Medium,0.6339,1,hema.ganesh@ymail.com
CUST02319,Abha Divan,28,Female,India,Basic,199,24,5.4,3,14,1,Kids,Laptop,Wallet,0,0,3482.1,Medium,0.2709,0,abha.divan@gmail.com
CUST02320,Jagrati Soman,24,Female,India,Standard,499,7,9.3,4,10,0,Thriller,Laptop,Credit Card,1,2,1138.36,Low,0.6741,0,jagrati_soman@hotmail.com
CUST02321,Pratyush Prabhu,24,Female,UAE,Standard,499,21,8.4,1,10,4,Action,Mobile,Wallet,3,0,3377.23,Medium,0.6777,1,pratyush.prabhu@rediffmail.com
CUST02322,Amaira Patla,21,Male,India,Basic,199,11,7.4,1,10,8,Action,Smart TV,Wallet,0,0,1988.62,Low,0.0915,0,amaira526@gmail.com
CUST02323,Vasana Kurian,33,Male,India,Standard,499,28,20.7,1,10,2,Drama,Smart TV,Credit Card,2,1,9764.51,High,0.3011,0,vasana_kurian@hotmail.com
CUST02324,Dayamai Dara,34,Male,India,Basic,199,1,2.1,4,13,4,Action,Mobile,Debit Card,3,0,40.92,Low,0.9657,1,dayamaidara72@yahoo.com
CUST02325,Chandran Chander,23,Female,India,Premium,799,16,5.4,1,9,2,Documentary,Tablet,Wallet,1,0,9243.81,High,0.2769,1,chandran525@hotmail.com
CUST02326,Hiral Zacharia,42,Male,India,Standard,499,12,17.2,1,13,3,Thriller,Tablet,UPI,4,0,2858.87,Low,0.5226,1,hiral.zacharia@hotmail.com
CUST02327,Wriddhish More,27,Female,India,Basic,199,35,0.6,2,9,10,Kids,Smart TV,Debit Card,0,0,4458.6,Medium,0.3599,1,wriddhish553@hotmail.com
CUST02328,Faris Devan,42,Other,India,Standard,499,2,0.5,2,17,3,Drama,Mobile,Credit Card,2,0,281.94,Low,0.9058,1,faris_devan@yahoo.com
CUST02329,Ayushman Savant,24,Other,USA,Premium,799,20,2.1,4,11,0,Documentary,Tablet,Credit Card,1,1,8543.41,High,0.4654,0,ayushman_savant@gmail.com
CUST02330,Widisha Ben,18,Other,India,Basic,199,29,8,4,13,8,Kids,Mobile,Credit Card,0,0,5216.97,Medium,0.096,0,widisha958@ymail.com
CUST02331,Avi Madan,33,Female,UK,Basic,199,64,2.4,2,9,4,Comedy,Tablet,Credit Card,1,4,5671.35,Medium,0.5547,0,avi_madan@hotmail.com
CUST02332,Gaurav Mitra,31,Other,UK,Basic,199,13,1.7,4,13,6,Kids,Mobile,Wallet,0,0,475.52,Low,0.8162,1,gauravmitra41@rediffmail.com
CUST02333,Elijah Chada,30,Female,India,Standard,499,25,4.9,3,8,11,Action,Smart TV,Credit Card,0,0,11498.23,High,0.0783,0,elijahchada95@hotmail.com
CUST02334,Ranveer Sathe,24,Female,India,Standard,499,3,7.6,1,10,1,Kids,Mobile,Debit Card,0,3,1615.84,Low,0.4603,0,ranveer661@rediffmail.com
CUST02335,Raksha Garg,29,Male,India,Standard,499,19,2.3,4,8,3,Romance,Mobile,Credit Card,1,0,6876.52,Medium,0.2747,0,raksha.garg@gmail.com
CUST02336,Mekhala Kale,25,Male,India,Standard,499,44,2.9,3,14,4,Romance,Mobile,Credit Card,1,5,4571.75,Medium,0.7918,1,mekhala46@yahoo.com
CUST02337,Turvi Muni,27,Male,India,Basic,199,65,7.6,2,14,2,Documentary,Mobile,Wallet,0,0,10238.89,High,0.2084,1,turvi732@hotmail.com
CUST02338,Leena Dayal,36,Male,USA,Basic,199,27,23.3,3,19,9,Documentary,Tablet,Debit Card,0,0,4797.17,Medium,0.1072,0,leena926@outlook.com
CUST02339,Ekantika Sabharwal,31,Other,India,Standard,499,4,9,2,16,5,Thriller,Laptop,Debit Card,0,0,2094.89,Low,0.3003,0,ekantika375@gmail.com
CUST02340,Arunima Subramanian,34,Male,Canada,Standard,499,49,12.2,1,10,6,Drama,Laptop,UPI,0,0,23176,High,0.0521,0,arunimasubramanian64@outlook.com
CUST02341,Abhimanyu Bir,28,Male,Canada,Standard,499,4,3.7,3,14,8,Romance,Smart TV,UPI,2,1,693.25,Low,0.7685,0,abhimanyubir45@gmail.com
CUST02342,Ucchal Grewal,27,Other,India,Basic,199,6,2.5,4,19,1,Action,Tablet,Credit Card,2,0,703.59,Low,0.4107,1,ucchalgrewal24@hotmail.com
CUST02343,Libni Desai,20,Female,India,Basic,199,52,4.8,3,8,6,Drama,Tablet,UPI,1,0,7914.57,Medium,0.2352,0,libni_desai@ymail.com
CUST02344,Upkaar Arya,27,Male,India,Basic,199,18,13.2,1,17,7,Drama,Mobile,Debit Card,4,0,875.69,Low,0.7555,1,upkaararya85@rediffmail.com
CUST02345,Jagat Ghose,18,Female,India,Basic,199,12,4.9,5,16,9,Action,Laptop,Credit Card,2,0,1251.91,Low,0.4757,1,jagatghose1@rediffmail.com
CUST02346,Anamika Dalal,25,Male,India,Premium,799,32,15,1,15,3,Kids,Tablet,Credit Card,0,3,19114.62,High,0.2524,0,anamika262@outlook.com
CUST02347,Dhruv Vala,29,Other,India,Basic,199,22,35.9,2,14,3,Romance,Mobile,UPI,0,0,2984.27,Low,0.3183,0,dhruv_vala@ymail.com
CUST02348,Krishna Dada,34,Female,UK,Premium,799,41,0.6,1,12,0,Thriller,Smart TV,UPI,0,2,6544.29,Medium,0.8002,1,krishna.dada@gmail.com
CUST02349,Mitesh Dhaliwal,27,Male,India,Basic,199,23,0.5,1,18,9,Kids,Mobile,UPI,0,0,1079.55,Low,0.7641,1,mitesh.dhaliwal@outlook.com
CUST02350,Ansh Bajwa,32,Female,India,Basic,199,23,1.3,2,21,3,Kids,Tablet,Wallet,1,0,440.78,Low,0.9037,1,ansh.bajwa@hotmail.com
CUST02351,Alexander Aggarwal,18,Male,UK,Standard,499,40,3.9,3,12,4,Comedy,Mobile,UPI,0,1,15683.71,High,0.2142,0,alexander685@outlook.com
CUST02352,Bhavika Iyer,29,Other,India,Basic,199,18,1.1,4,10,0,Romance,Laptop,Credit Card,2,2,116.59,Low,0.9675,1,bhavika_iyer@outlook.com
